order_id,order_date,item_id,item_name,category,price
2126,2023-02-05,118,Steak Burrito,Mexican,14.95
2126,2023-02-05,119,Chicken Torta,Mexican,11.95
2126,2023-02-05,120,Steak Torta,Mexican,13.95
2126,2023-02-05,132,Eggplant Parmesan,Italian,16.95
2127,2023-02-05,108,Tofu Pad Thai,Asian,14.5
2128,2023-02-05,108,Tofu Pad Thai,Asian,14.5
2128,2023-02-05,120,Steak Torta,Mexican,13.95
2129,2023-02-05,125,Spaghetti & Meatballs,Italian,17.95
2129,2023-02-05,109,Korean Beef Bowl,Asian,17.95
2129,2023-02-05,117,Chicken Burrito,Mexican,12.95
2129,2023-02-05,131,Chicken Parmesan,Italian,17.95
2130,2023-02-05,122,Chips & Salsa,Mexican,7.0
2131,2023-02-05,116,Steak Tacos,Mexican,13.95
2132,2023-02-05,115,Chicken Tacos,Mexican,11.95
2132,2023-02-05,109,Korean Beef Bowl,Asian,17.95
2132,2023-02-05,111,California Roll,Asian,11.95
2132,2023-02-05,114,Potstickers,Asian,9.0
2133,2023-02-05,131,Chicken Parmesan,Italian,17.95
2134,2023-02-05,110,Pork Ramen,Asian,17.95
2134,2023-02-05,113,Edamame,Asian,5.0
2134,2023-02-05,131,Chicken Parmesan,Italian,17.95
2135,2023-02-05,107,Orange Chicken,Asian,16.5
2135,2023-02-05,125,Spaghetti & Meatballs,Italian,17.95
2135,2023-02-05,126,Fettuccine Alfredo,Italian,14.5
2136,2023-02-05,102,Cheeseburger,American,13.95
2136,2023-02-05,108,Tofu Pad Thai,Asian,14.5
2136,2023-02-05,111,California Roll,Asian,11.95
2137,2023-02-05,116,Steak Tacos,Mexican,13.95
2137,2023-02-05,102,Cheeseburger,American,13.95
2137,2023-02-05,109,Korean Beef Bowl,Asian,17.95
2138,2023-02-05,109,Korean Beef Bowl,Asian,17.95
2138,2023-02-05,132,Eggplant Parmesan,Italian,16.95
2139,2023-02-05,125,Spaghetti & Meatballs,Italian,17.95
2140,2023-02-05,130,Shrimp Scampi,Italian,19.95
2141,2023-02-05,112,Salmon Roll,Asian,14.95
2142,2023-02-05,101,Hamburger,American,12.95
2142,2023-02-05,123,Chips & Guacamole,Mexican,9.0
2143,2023-02-05,108,Tofu Pad Thai,Asian,14.5
2143,2023-02-05,108,Tofu Pad Thai,Asian,14.5
2143,2023-02-05,108,Tofu Pad Thai,Asian,14.5
2143,2023-02-05,113,Edamame,Asian,5.0
2144,2023-02-05,102,Cheeseburger,American,13.95
2144,2023-02-05,105,Mac & Cheese,American,7.0
2145,2023-02-05,111,California Roll,Asian,11.95
2145,2023-02-05,131,Chicken Parmesan,Italian,17.95
2146,2023-02-05,126,Fettuccine Alfredo,Italian,14.5
2146,2023-02-05,117,Chicken Burrito,Mexican,12.95
2147,2023-02-05,124,Spaghetti,Italian,14.5
2147,2023-02-05,113,Edamame,Asian,5.0
2147,2023-02-05,113,Edamame,Asian,5.0
2147,2023-02-05,123,Chips & Guacamole,Mexican,9.0
2148,2023-02-05,117,Chicken Burrito,Mexican,12.95
2148,2023-02-05,119,Chicken Torta,Mexican,11.95
2149,2023-02-05,117,Chicken Burrito,Mexican,12.95
2150,2023-02-05,110,Pork Ramen,Asian,17.95
2151,2023-02-05,101,Hamburger,American,12.95
2151,2023-02-05,130,Shrimp Scampi,Italian,19.95
2152,2023-02-05,110,Pork Ramen,Asian,17.95
2152,2023-02-05,118,Steak Burrito,Mexican,14.95
2153,2023-02-05,109,Korean Beef Bowl,Asian,17.95
2153,2023-02-05,122,Chips & Salsa,Mexican,7.0
2154,2023-02-05,101,Hamburger,American,12.95
2154,2023-02-05,116,Steak Tacos,Mexican,13.95
2155,2023-02-05,117,Chicken Burrito,Mexican,12.95
2155,2023-02-05,106,French Fries,American,7.0
2156,2023-02-05,117,Chicken Burrito,Mexican,12.95
2156,2023-02-05,129,Mushroom Ravioli,Italian,15.5
2156,2023-02-05,121,Cheese Quesadillas,Mexican,10.5
2157,2023-02-05,110,Pork Ramen,Asian,17.95
2157,2023-02-05,105,Mac & Cheese,American,7.0
2158,2023-02-05,117,Chicken Burrito,Mexican,12.95
2158,2023-02-05,113,Edamame,Asian,5.0
2159,2023-02-05,107,Orange Chicken,Asian,16.5
2159,2023-02-05,102,Cheeseburger,American,13.95
2159,2023-02-05,108,Tofu Pad Thai,Asian,14.5
2159,2023-02-05,109,Korean Beef Bowl,Asian,17.95
2160,2023-02-05,113,Edamame,Asian,5.0
2161,2023-02-05,101,Hamburger,American,12.95
2161,2023-02-05,118,Steak Burrito,Mexican,14.95
2162,2023-02-05,108,Tofu Pad Thai,Asian,14.5
2162,2023-02-05,105,Mac & Cheese,American,7.0
2163,2023-02-05,115,Chicken Tacos,Mexican,11.95
2163,2023-02-05,123,Chips & Guacamole,Mexican,9.0
2164,2023-02-05,103,Hot Dog,American,9.0
2165,2023-02-05,102,Cheeseburger,American,13.95
2165,2023-02-05,105,Mac & Cheese,American,7.0
2166,2023-02-05,132,Eggplant Parmesan,Italian,16.95
2167,2023-02-05,122,Chips & Salsa,Mexican,7.0
2168,2023-02-05,119,Chicken Torta,Mexican,11.95
2169,2023-02-05,119,Chicken Torta,Mexican,11.95
2169,2023-02-05,132,Eggplant Parmesan,Italian,16.95
2170,2023-02-05,124,Spaghetti,Italian,14.5
2171,2023-02-05,119,Chicken Torta,Mexican,11.95
2172,2023-02-05,115,Chicken Tacos,Mexican,11.95
2172,2023-02-05,125,Spaghetti & Meatballs,Italian,17.95
2172,2023-02-05,120,Steak Torta,Mexican,13.95
2172,2023-02-05,120,Steak Torta,Mexican,13.95
2173,2023-02-05,107,Orange Chicken,Asian,16.5
2174,2023-02-05,118,Steak Burrito,Mexican,14.95
2174,2023-02-05,120,Steak Torta,Mexican,13.95
2174,2023-02-05,121,Cheese Quesadillas,Mexican,10.5
2174,2023-02-05,105,Mac & Cheese,American,7.0
2175,2023-02-06,124,Spaghetti,Italian,14.5
2176,2023-02-06,116,Steak Tacos,Mexican,13.95
2177,2023-02-06,116,Steak Tacos,Mexican,13.95
2177,2023-02-06,113,Edamame,Asian,5.0
2178,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2179,2023-02-06,113,Edamame,Asian,5.0
2180,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2180,2023-02-06,130,Shrimp Scampi,Italian,19.95
2181,2023-02-06,125,Spaghetti & Meatballs,Italian,17.95
2181,2023-02-06,125,Spaghetti & Meatballs,Italian,17.95
2182,2023-02-06,107,Orange Chicken,Asian,16.5
2182,2023-02-06,102,Cheeseburger,American,13.95
2182,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2182,2023-02-06,125,Spaghetti & Meatballs,Italian,17.95
2182,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2182,2023-02-06,110,Pork Ramen,Asian,17.95
2182,2023-02-06,117,Chicken Burrito,Mexican,12.95
2182,2023-02-06,118,Steak Burrito,Mexican,14.95
2182,2023-02-06,120,Steak Torta,Mexican,13.95
2183,2023-02-06,101,Hamburger,American,12.95
2183,2023-02-06,104,Veggie Burger,American,10.5
2183,2023-02-06,111,California Roll,Asian,11.95
2183,2023-02-06,105,Mac & Cheese,American,7.0
2184,2023-02-06,107,Orange Chicken,Asian,16.5
2184,2023-02-06,115,Chicken Tacos,Mexican,11.95
2184,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2185,2023-02-06,103,Hot Dog,American,9.0
2186,2023-02-06,112,Salmon Roll,Asian,14.95
2187,2023-02-06,116,Steak Tacos,Mexican,13.95
2187,2023-02-06,124,Spaghetti,Italian,14.5
2187,2023-02-06,120,Steak Torta,Mexican,13.95
2187,2023-02-06,105,Mac & Cheese,American,7.0
2187,2023-02-06,114,Potstickers,Asian,9.0
2188,2023-02-06,116,Steak Tacos,Mexican,13.95
2188,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2188,2023-02-06,124,Spaghetti,Italian,14.5
2188,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2188,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2188,2023-02-06,127,Meat Lasagna,Italian,17.95
2188,2023-02-06,128,Cheese Lasagna,Italian,15.5
2188,2023-02-06,112,Salmon Roll,Asian,14.95
2188,2023-02-06,112,Salmon Roll,Asian,14.95
2188,2023-02-06,113,Edamame,Asian,5.0
2188,2023-02-06,121,Cheese Quesadillas,Mexican,10.5
2188,2023-02-06,122,Chips & Salsa,Mexican,7.0
2188,2023-02-06,131,Chicken Parmesan,Italian,17.95
2189,2023-02-06,103,Hot Dog,American,9.0
2189,2023-02-06,119,Chicken Torta,Mexican,11.95
2190,2023-02-06,107,Orange Chicken,Asian,16.5
2190,2023-02-06,111,California Roll,Asian,11.95
2191,2023-02-06,112,Salmon Roll,Asian,14.95
2191,2023-02-06,131,Chicken Parmesan,Italian,17.95
2191,2023-02-06,106,French Fries,American,7.0
2192,2023-02-06,106,French Fries,American,7.0
2193,2023-02-06,125,Spaghetti & Meatballs,Italian,17.95
2193,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2193,2023-02-06,118,Steak Burrito,Mexican,14.95
2193,2023-02-06,119,Chicken Torta,Mexican,11.95
2194,2023-02-06,102,Cheeseburger,American,13.95
2194,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2195,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2195,2023-02-06,118,Steak Burrito,Mexican,14.95
2195,2023-02-06,123,Chips & Guacamole,Mexican,9.0
2196,2023-02-06,105,Mac & Cheese,American,7.0
2197,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2197,2023-02-06,111,California Roll,Asian,11.95
2198,2023-02-06,102,Cheeseburger,American,13.95
2198,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2198,2023-02-06,126,Fettuccine Alfredo,Italian,14.5
2198,2023-02-06,110,Pork Ramen,Asian,17.95
2199,2023-02-06,120,Steak Torta,Mexican,13.95
2200,2023-02-06,130,Shrimp Scampi,Italian,19.95
2201,2023-02-06,128,Cheese Lasagna,Italian,15.5
2202,2023-02-06,111,California Roll,Asian,11.95
2202,2023-02-06,131,Chicken Parmesan,Italian,17.95
2203,2023-02-06,101,Hamburger,American,12.95
2203,2023-02-06,129,Mushroom Ravioli,Italian,15.5
2203,2023-02-06,105,Mac & Cheese,American,7.0
2203,2023-02-06,131,Chicken Parmesan,Italian,17.95
2204,2023-02-06,130,Shrimp Scampi,Italian,19.95
2205,2023-02-06,101,Hamburger,American,12.95
2205,2023-02-06,117,Chicken Burrito,Mexican,12.95
2206,2023-02-06,107,Orange Chicken,Asian,16.5
2206,2023-02-06,102,Cheeseburger,American,13.95
2206,2023-02-06,112,Salmon Roll,Asian,14.95
2207,2023-02-06,106,French Fries,American,7.0
2208,2023-02-06,107,Orange Chicken,Asian,16.5
2208,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2209,2023-02-06,105,Mac & Cheese,American,7.0
2209,2023-02-06,122,Chips & Salsa,Mexican,7.0
2209,2023-02-06,132,Eggplant Parmesan,Italian,16.95
2210,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2211,2023-02-06,126,Fettuccine Alfredo,Italian,14.5
2211,2023-02-06,111,California Roll,Asian,11.95
2212,2023-02-06,113,Edamame,Asian,5.0
2213,2023-02-06,124,Spaghetti,Italian,14.5
2213,2023-02-06,106,French Fries,American,7.0
2214,2023-02-06,120,Steak Torta,Mexican,13.95
2214,2023-02-06,122,Chips & Salsa,Mexican,7.0
2215,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2215,2023-02-06,122,Chips & Salsa,Mexican,7.0
2216,2023-02-06,117,Chicken Burrito,Mexican,12.95
2216,2023-02-06,120,Steak Torta,Mexican,13.95
2217,2023-02-06,101,Hamburger,American,12.95
2217,2023-02-06,118,Steak Burrito,Mexican,14.95
2217,2023-02-06,120,Steak Torta,Mexican,13.95
2218,2023-02-06,130,Shrimp Scampi,Italian,19.95
2218,2023-02-06,131,Chicken Parmesan,Italian,17.95
2219,2023-02-06,128,Cheese Lasagna,Italian,15.5
2219,2023-02-06,132,Eggplant Parmesan,Italian,16.95
2220,2023-02-06,128,Cheese Lasagna,Italian,15.5
2221,2023-02-06,116,Steak Tacos,Mexican,13.95
2221,2023-02-06,105,Mac & Cheese,American,7.0
2221,2023-02-06,106,French Fries,American,7.0
2221,2023-02-06,132,Eggplant Parmesan,Italian,16.95
2222,2023-02-06,101,Hamburger,American,12.95
2222,2023-02-06,116,Steak Tacos,Mexican,13.95
2222,2023-02-06,120,Steak Torta,Mexican,13.95
2224,2023-02-06,117,Chicken Burrito,Mexican,12.95
2225,2023-02-06,120,Steak Torta,Mexican,13.95
2226,2023-02-06,102,Cheeseburger,American,13.95
2226,2023-02-06,113,Edamame,Asian,5.0
2226,2023-02-06,122,Chips & Salsa,Mexican,7.0
2227,2023-02-06,132,Eggplant Parmesan,Italian,16.95
2228,2023-02-06,111,California Roll,Asian,11.95
2228,2023-02-06,130,Shrimp Scampi,Italian,19.95
2229,2023-02-06,102,Cheeseburger,American,13.95
2229,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2229,2023-02-06,112,Salmon Roll,Asian,14.95
2230,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2231,2023-02-06,131,Chicken Parmesan,Italian,17.95
2232,2023-02-06,101,Hamburger,American,12.95
2232,2023-02-06,124,Spaghetti,Italian,14.5
2232,2023-02-06,117,Chicken Burrito,Mexican,12.95
2233,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2234,2023-02-06,107,Orange Chicken,Asian,16.5
2234,2023-02-06,124,Spaghetti,Italian,14.5
2234,2023-02-06,117,Chicken Burrito,Mexican,12.95
2234,2023-02-06,132,Eggplant Parmesan,Italian,16.95
2235,2023-02-06,111,California Roll,Asian,11.95
2235,2023-02-06,118,Steak Burrito,Mexican,14.95
2236,2023-02-06,104,Veggie Burger,American,10.5
2236,2023-02-06,118,Steak Burrito,Mexican,14.95
2236,2023-02-06,130,Shrimp Scampi,Italian,19.95
2237,2023-02-06,102,Cheeseburger,American,13.95
2237,2023-02-06,109,Korean Beef Bowl,Asian,17.95
2237,2023-02-06,122,Chips & Salsa,Mexican,7.0
2238,2023-02-06,114,Potstickers,Asian,9.0
2239,2023-02-06,108,Tofu Pad Thai,Asian,14.5
2240,2023-02-06,115,Chicken Tacos,Mexican,11.95
2240,2023-02-06,130,Shrimp Scampi,Italian,19.95
2241,2023-02-07,109,Korean Beef Bowl,Asian,17.95
2241,2023-02-07,131,Chicken Parmesan,Italian,17.95
2241,2023-02-07,106,French Fries,American,7.0
2242,2023-02-07,107,Orange Chicken,Asian,16.5
2242,2023-02-07,102,Cheeseburger,American,13.95
2242,2023-02-07,110,Pork Ramen,Asian,17.95
2242,2023-02-07,117,Chicken Burrito,Mexican,12.95
2242,2023-02-07,129,Mushroom Ravioli,Italian,15.5
2243,2023-02-07,101,Hamburger,American,12.95
2243,2023-02-07,104,Veggie Burger,American,10.5
2244,2023-02-07,132,Eggplant Parmesan,Italian,16.95
2245,2023-02-07,122,Chips & Salsa,Mexican,7.0
2246,2023-02-07,102,Cheeseburger,American,13.95
2246,2023-02-07,108,Tofu Pad Thai,Asian,14.5
2247,2023-02-07,120,Steak Torta,Mexican,13.95
2248,2023-02-07,103,Hot Dog,American,9.0
2248,2023-02-07,105,Mac & Cheese,American,7.0
2249,2023-02-07,130,Shrimp Scampi,Italian,19.95
2250,2023-02-07,119,Chicken Torta,Mexican,11.95
2251,2023-02-07,106,French Fries,American,7.0
2251,2023-02-07,114,Potstickers,Asian,9.0
2252,2023-02-07,107,Orange Chicken,Asian,16.5
2252,2023-02-07,132,Eggplant Parmesan,Italian,16.95
2253,2023-02-07,101,Hamburger,American,12.95
2254,2023-02-07,101,Hamburger,American,12.95
2254,2023-02-07,115,Chicken Tacos,Mexican,11.95
2254,2023-02-07,108,Tofu Pad Thai,Asian,14.5
2254,2023-02-07,117,Chicken Burrito,Mexican,12.95
2254,2023-02-07,117,Chicken Burrito,Mexican,12.95
2254,2023-02-07,127,Meat Lasagna,Italian,17.95
2254,2023-02-07,120,Steak Torta,Mexican,13.95
2254,2023-02-07,106,French Fries,American,7.0
2254,2023-02-07,132,Eggplant Parmesan,Italian,16.95
2255,2023-02-07,107,Orange Chicken,Asian,16.5
2255,2023-02-07,108,Tofu Pad Thai,Asian,14.5
2255,2023-02-07,122,Chips & Salsa,Mexican,7.0
2256,2023-02-07,125,Spaghetti & Meatballs,Italian,17.95
2256,2023-02-07,113,Edamame,Asian,5.0
2256,2023-02-07,106,French Fries,American,7.0
2256,2023-02-07,132,Eggplant Parmesan,Italian,16.95
2257,2023-02-07,107,Orange Chicken,Asian,16.5
2257,2023-02-07,117,Chicken Burrito,Mexican,12.95
2257,2023-02-07,106,French Fries,American,7.0
2259,2023-02-07,119,Chicken Torta,Mexican,11.95
2260,2023-02-07,101,Hamburger,American,12.95
2260,2023-02-07,115,Chicken Tacos,Mexican,11.95
2260,2023-02-07,130,Shrimp Scampi,Italian,19.95
2260,2023-02-07,131,Chicken Parmesan,Italian,17.95
2261,2023-02-07,110,Pork Ramen,Asian,17.95
2262,2023-02-07,125,Spaghetti & Meatballs,Italian,17.95
2262,2023-02-07,119,Chicken Torta,Mexican,11.95
2263,2023-02-07,102,Cheeseburger,American,13.95
2263,2023-02-07,122,Chips & Salsa,Mexican,7.0
2264,2023-02-07,110,Pork Ramen,Asian,17.95
2264,2023-02-07,131,Chicken Parmesan,Italian,17.95
2265,2023-02-07,101,Hamburger,American,12.95
2265,2023-02-07,126,Fettuccine Alfredo,Italian,14.5
2265,2023-02-07,109,Korean Beef Bowl,Asian,17.95
2265,2023-02-07,132,Eggplant Parmesan,Italian,16.95
2266,2023-02-07,131,Chicken Parmesan,Italian,17.95
2267,2023-02-07,103,Hot Dog,American,9.0
2267,2023-02-07,108,Tofu Pad Thai,Asian,14.5
2267,2023-02-07,121,Cheese Quesadillas,Mexican,10.5
2268,2023-02-07,105,Mac & Cheese,American,7.0
2269,2023-02-07,107,Orange Chicken,Asian,16.5
2269,2023-02-07,117,Chicken Burrito,Mexican,12.95
2270,2023-02-07,120,Steak Torta,Mexican,13.95
2270,2023-02-07,106,French Fries,American,7.0
2271,2023-02-07,105,Mac & Cheese,American,7.0
2272,2023-02-07,104,Veggie Burger,American,10.5
2272,2023-02-07,127,Meat Lasagna,Italian,17.95
2272,2023-02-07,118,Steak Burrito,Mexican,14.95
2272,2023-02-07,131,Chicken Parmesan,Italian,17.95
2273,2023-02-07,107,Orange Chicken,Asian,16.5
2273,2023-02-07,116,Steak Tacos,Mexican,13.95
2273,2023-02-07,110,Pork Ramen,Asian,17.95
2274,2023-02-07,132,Eggplant Parmesan,Italian,16.95
2275,2023-02-07,108,Tofu Pad Thai,Asian,14.5
2275,2023-02-07,109,Korean Beef Bowl,Asian,17.95
2276,2023-02-07,103,Hot Dog,American,9.0
2277,2023-02-07,116,Steak Tacos,Mexican,13.95
2277,2023-02-07,125,Spaghetti & Meatballs,Italian,17.95
2277,2023-02-07,125,Spaghetti & Meatballs,Italian,17.95
2277,2023-02-07,121,Cheese Quesadillas,Mexican,10.5
2278,2023-02-07,131,Chicken Parmesan,Italian,17.95
2278,2023-02-07,132,Eggplant Parmesan,Italian,16.95
2279,2023-02-07,125,Spaghetti & Meatballs,Italian,17.95
2280,2023-02-07,117,Chicken Burrito,Mexican,12.95
2280,2023-02-07,113,Edamame,Asian,5.0
2280,2023-02-07,119,Chicken Torta,Mexican,11.95
2280,2023-02-07,131,Chicken Parmesan,Italian,17.95
2281,2023-02-07,131,Chicken Parmesan,Italian,17.95
2282,2023-02-07,114,Potstickers,Asian,9.0
2283,2023-02-07,103,Hot Dog,American,9.0
2283,2023-02-07,124,Spaghetti,Italian,14.5
2283,2023-02-07,126,Fettuccine Alfredo,Italian,14.5
2283,2023-02-07,129,Mushroom Ravioli,Italian,15.5
2284,2023-02-07,102,Cheeseburger,American,13.95
2284,2023-02-07,108,Tofu Pad Thai,Asian,14.5
2284,2023-02-07,110,Pork Ramen,Asian,17.95
2285,2023-02-07,117,Chicken Burrito,Mexican,12.95
2286,2023-02-07,110,Pork Ramen,Asian,17.95
2287,2023-02-07,117,Chicken Burrito,Mexican,12.95
2288,2023-02-07,106,French Fries,American,7.0
2289,2023-02-07,102,Cheeseburger,American,13.95
2289,2023-02-07,119,Chicken Torta,Mexican,11.95
2289,2023-02-07,120,Steak Torta,Mexican,13.95
2289,2023-02-07,131,Chicken Parmesan,Italian,17.95
2290,2023-02-07,110,Pork Ramen,Asian,17.95
2291,2023-02-07,102,Cheeseburger,American,13.95
2291,2023-02-07,102,Cheeseburger,American,13.95
2291,2023-02-07,124,Spaghetti,Italian,14.5
2292,2023-02-07,108,Tofu Pad Thai,Asian,14.5
2292,2023-02-07,113,Edamame,Asian,5.0
2292,2023-02-07,119,Chicken Torta,Mexican,11.95
2292,2023-02-07,105,Mac & Cheese,American,7.0
2293,2023-02-07,101,Hamburger,American,12.95
2293,2023-02-07,122,Chips & Salsa,Mexican,7.0
2294,2023-02-07,119,Chicken Torta,Mexican,11.95
2295,2023-02-07,119,Chicken Torta,Mexican,11.95
2296,2023-02-07,102,Cheeseburger,American,13.95
2296,2023-02-07,117,Chicken Burrito,Mexican,12.95
2296,2023-02-07,105,Mac & Cheese,American,7.0
2296,2023-02-07,122,Chips & Salsa,Mexican,7.0
2297,2023-02-07,126,Fettuccine Alfredo,Italian,14.5
2298,2023-02-07,104,Veggie Burger,American,10.5
2298,2023-02-07,108,Tofu Pad Thai,Asian,14.5
2298,2023-02-07,105,Mac & Cheese,American,7.0
2298,2023-02-07,106,French Fries,American,7.0
2299,2023-02-07,119,Chicken Torta,Mexican,11.95
2299,2023-02-07,114,Potstickers,Asian,9.0
2300,2023-02-07,125,Spaghetti & Meatballs,Italian,17.95
2301,2023-02-07,116,Steak Tacos,Mexican,13.95
2301,2023-02-07,102,Cheeseburger,American,13.95
2302,2023-02-08,124,Spaghetti,Italian,14.5
2302,2023-02-08,110,Pork Ramen,Asian,17.95
2303,2023-02-08,103,Hot Dog,American,9.0
2303,2023-02-08,114,Potstickers,Asian,9.0
2304,2023-02-08,107,Orange Chicken,Asian,16.5
2304,2023-02-08,128,Cheese Lasagna,Italian,15.5
2305,2023-02-08,107,Orange Chicken,Asian,16.5
2306,2023-02-08,113,Edamame,Asian,5.0
2306,2023-02-08,113,Edamame,Asian,5.0
2306,2023-02-08,119,Chicken Torta,Mexican,11.95
2307,2023-02-08,131,Chicken Parmesan,Italian,17.95
2308,2023-02-08,117,Chicken Burrito,Mexican,12.95
2308,2023-02-08,119,Chicken Torta,Mexican,11.95
2308,2023-02-08,130,Shrimp Scampi,Italian,19.95
2309,2023-02-08,101,Hamburger,American,12.95
2309,2023-02-08,102,Cheeseburger,American,13.95
2309,2023-02-08,103,Hot Dog,American,9.0
2309,2023-02-08,104,Veggie Burger,American,10.5
2309,2023-02-08,125,Spaghetti & Meatballs,Italian,17.95
2309,2023-02-08,117,Chicken Burrito,Mexican,12.95
2309,2023-02-08,129,Mushroom Ravioli,Italian,15.5
2309,2023-02-08,122,Chips & Salsa,Mexican,7.0
2309,2023-02-08,130,Shrimp Scampi,Italian,19.95
2310,2023-02-08,113,Edamame,Asian,5.0
2311,2023-02-08,131,Chicken Parmesan,Italian,17.95
2312,2023-02-08,109,Korean Beef Bowl,Asian,17.95
2312,2023-02-08,128,Cheese Lasagna,Italian,15.5
2312,2023-02-08,105,Mac & Cheese,American,7.0
2313,2023-02-08,115,Chicken Tacos,Mexican,11.95
2313,2023-02-08,109,Korean Beef Bowl,Asian,17.95
2314,2023-02-08,107,Orange Chicken,Asian,16.5
2314,2023-02-08,105,Mac & Cheese,American,7.0
2314,2023-02-08,122,Chips & Salsa,Mexican,7.0
2315,2023-02-08,124,Spaghetti,Italian,14.5
2315,2023-02-08,117,Chicken Burrito,Mexican,12.95
2315,2023-02-08,113,Edamame,Asian,5.0
2315,2023-02-08,119,Chicken Torta,Mexican,11.95
2316,2023-02-08,109,Korean Beef Bowl,Asian,17.95
2317,2023-02-08,101,Hamburger,American,12.95
2317,2023-02-08,112,Salmon Roll,Asian,14.95
2317,2023-02-08,118,Steak Burrito,Mexican,14.95
2317,2023-02-08,120,Steak Torta,Mexican,13.95
2318,2023-02-08,122,Chips & Salsa,Mexican,7.0
2319,2023-02-08,118,Steak Burrito,Mexican,14.95
2319,2023-02-08,119,Chicken Torta,Mexican,11.95
2320,2023-02-08,108,Tofu Pad Thai,Asian,14.5
2321,2023-02-08,117,Chicken Burrito,Mexican,12.95
2322,2023-02-08,103,Hot Dog,American,9.0
2322,2023-02-08,110,Pork Ramen,Asian,17.95
2322,2023-02-08,113,Edamame,Asian,5.0
2322,2023-02-08,106,French Fries,American,7.0
2323,2023-02-08,101,Hamburger,American,12.95
2324,2023-02-08,120,Steak Torta,Mexican,13.95
2325,2023-02-08,118,Steak Burrito,Mexican,14.95
2326,2023-02-08,124,Spaghetti,Italian,14.5
2326,2023-02-08,109,Korean Beef Bowl,Asian,17.95
2326,2023-02-08,111,California Roll,Asian,11.95
2326,2023-02-08,106,French Fries,American,7.0
2327,2023-02-08,102,Cheeseburger,American,13.95
2327,2023-02-08,111,California Roll,Asian,11.95
2328,2023-02-08,102,Cheeseburger,American,13.95
2329,2023-02-08,109,Korean Beef Bowl,Asian,17.95
2329,2023-02-08,122,Chips & Salsa,Mexican,7.0
2329,2023-02-08,123,Chips & Guacamole,Mexican,9.0
2330,2023-02-08,113,Edamame,Asian,5.0
2330,2023-02-08,119,Chicken Torta,Mexican,11.95
2331,2023-02-08,127,Meat Lasagna,Italian,17.95
2331,2023-02-08,131,Chicken Parmesan,Italian,17.95
2332,2023-02-08,107,Orange Chicken,Asian,16.5
2332,2023-02-08,103,Hot Dog,American,9.0
2332,2023-02-08,108,Tofu Pad Thai,Asian,14.5
2333,2023-02-08,104,Veggie Burger,American,10.5
2333,2023-02-08,110,Pork Ramen,Asian,17.95
2333,2023-02-08,110,Pork Ramen,Asian,17.95
2333,2023-02-08,122,Chips & Salsa,Mexican,7.0
2334,2023-02-08,124,Spaghetti,Italian,14.5
2334,2023-02-08,122,Chips & Salsa,Mexican,7.0
2334,2023-02-08,130,Shrimp Scampi,Italian,19.95
2335,2023-02-08,108,Tofu Pad Thai,Asian,14.5
2335,2023-02-08,105,Mac & Cheese,American,7.0
2335,2023-02-08,122,Chips & Salsa,Mexican,7.0
2336,2023-02-08,112,Salmon Roll,Asian,14.95
2337,2023-02-08,107,Orange Chicken,Asian,16.5
2337,2023-02-08,109,Korean Beef Bowl,Asian,17.95
2338,2023-02-08,106,French Fries,American,7.0
2339,2023-02-08,128,Cheese Lasagna,Italian,15.5
2339,2023-02-08,114,Potstickers,Asian,9.0
2340,2023-02-08,127,Meat Lasagna,Italian,17.95
2340,2023-02-08,132,Eggplant Parmesan,Italian,16.95
2341,2023-02-08,101,Hamburger,American,12.95
2341,2023-02-08,117,Chicken Burrito,Mexican,12.95
2341,2023-02-08,127,Meat Lasagna,Italian,17.95
2342,2023-02-08,106,French Fries,American,7.0
2343,2023-02-08,122,Chips & Salsa,Mexican,7.0
2343,2023-02-08,106,French Fries,American,7.0
2344,2023-02-08,108,Tofu Pad Thai,Asian,14.5
2344,2023-02-08,109,Korean Beef Bowl,Asian,17.95
2344,2023-02-08,110,Pork Ramen,Asian,17.95
2345,2023-02-08,120,Steak Torta,Mexican,13.95
2346,2023-02-08,101,Hamburger,American,12.95
2346,2023-02-08,102,Cheeseburger,American,13.95
2346,2023-02-08,128,Cheese Lasagna,Italian,15.5
2346,2023-02-08,119,Chicken Torta,Mexican,11.95
2347,2023-02-08,126,Fettuccine Alfredo,Italian,14.5
